skill_name,report_month,mention_count,distinct_postings,total_postings_that_month,pct_of_postings,prev_month_mentions,mom_change_pct,is_trending,year,month_num
5+ years sales experience,2024-01-01 00:00:00,100,100,1348454,7.4e-05,,,false,2024,1
5+ years' experience,2024-01-01 00:00:00,94,92,1348454,6.8e-05,,,false,2024,1
50 lbs lifting,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
50 lbs lifting capacity,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
504 plans,2024-01-01 00:00:00,101,101,1348454,7.5e-05,,,false,2024,1
51 hospitals,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
510 years experience,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
510 years of experience,2024-01-01 00:00:00,87,86,1348454,6.4e-05,,,false,2024,1
529 college savings plan,2024-01-01 00:00:00,64,62,1348454,4.6e-05,,,false,2024,1
55a program,2024-01-01 00:00:00,151,150,1348454,0.000111,,,false,2024,1
57 years experience,2024-01-01 00:00:00,89,81,1348454,6e-05,,,false,2024,1
57 years of experience,2024-01-01 00:00:00,179,165,1348454,0.000122,,,false,2024,1
5day work week,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
5g,2024-01-01 00:00:00,292,287,1348454,0.000213,,,false,2024,1
5s,2024-01-01 00:00:00,1694,1693,1348454,0.001256,,,false,2024,1
5s activities,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
5s methodology,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
5s principles,2024-01-01 00:00:00,111,111,1348454,8.2e-05,,,false,2024,1
5s program,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
5s standards,2024-01-01 00:00:00,200,197,1348454,0.000146,,,false,2024,1
5why,2024-01-01 00:00:00,82,82,1348454,6.1e-05,,,false,2024,1
6 months of retail management experience,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
6 sigma,2024-01-01 00:00:00,178,177,1348454,0.000131,,,false,2024,1
6 years of experience,2024-01-01 00:00:00,106,105,1348454,7.8e-05,,,false,2024,1
6+ years experience,2024-01-01 00:00:00,111,108,1348454,8e-05,,,false,2024,1
6+ years of experience,2024-01-01 00:00:00,245,240,1348454,0.000178,,,false,2024,1
60 mile radius rule,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
6s,2024-01-01 00:00:00,172,172,1348454,0.000128,,,false,2024,1
6sigma,2024-01-01 00:00:00,189,189,1348454,0.00014,,,false,2024,1
7 years of experience,2024-01-01 00:00:00,139,138,1348454,0.000102,,,false,2024,1
7+ years experience,2024-01-01 00:00:00,222,219,1348454,0.000162,,,false,2024,1
7+ years of experience,2024-01-01 00:00:00,389,375,1348454,0.000278,,,false,2024,1
710 years of experience,2024-01-01 00:00:00,65,64,1348454,4.7e-05,,,false,2024,1
8 13 26 week assignment,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
8 hour shift,2024-01-01 00:00:00,141,141,1348454,0.000105,,,false,2024,1
8 hour shifts,2024-01-01 00:00:00,826,826,1348454,0.000613,,,false,2024,1
8 hours,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
8 hours days,2024-01-01 00:00:00,329,329,1348454,0.000244,,,false,2024,1
8 hours per day,2024-01-01 00:00:00,133,133,1348454,9.9e-05,,,false,2024,1
8 hours per shift,2024-01-01 00:00:00,93,93,1348454,6.9e-05,,,false,2024,1
8 hours shift,2024-01-01 00:00:00,162,162,1348454,0.00012,,,false,2024,1
8 years of experience,2024-01-01 00:00:00,144,142,1348454,0.000105,,,false,2024,1
8+ years construction experience,2024-01-01 00:00:00,62,62,1348454,4.6e-05,,,false,2024,1
8+ years experience,2024-01-01 00:00:00,175,166,1348454,0.000123,,,false,2024,1
8+ years field supervision experience,2024-01-01 00:00:00,103,103,1348454,7.6e-05,,,false,2024,1
8+ years of experience,2024-01-01 00:00:00,378,368,1348454,0.000273,,,false,2024,1
800 clinics,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
802.1x,2024-01-01 00:00:00,82,81,1348454,6e-05,,,false,2024,1
8d,2024-01-01 00:00:00,365,365,1348454,0.000271,,,false,2024,1
8d problem solving,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
8hour shift,2024-01-01 00:00:00,215,215,1348454,0.000159,,,false,2024,1
8hour shifts,2024-01-01 00:00:00,1046,1045,1348454,0.000775,,,false,2024,1
8hour shifts 40 hours per week,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
9/80 work schedule,2024-01-01 00:00:00,91,89,1348454,6.6e-05,,,false,2024,1
@risk,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
a&e nursing,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
a&p certificate,2024-01-01 00:00:00,100,100,1348454,7.4e-05,,,false,2024,1
a&p mechanic,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
a+,2024-01-01 00:00:00,129,128,1348454,9.5e-05,,,false,2024,1
a/b testing,2024-01-01 00:00:00,1372,1044,1348454,0.000774,,,false,2024,1
a/c system services,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
a/p,2024-01-01 00:00:00,132,132,1348454,9.8e-05,,,false,2024,1
a/r,2024-01-01 00:00:00,137,137,1348454,0.000102,,,false,2024,1
a133,2024-01-01 00:00:00,149,149,1348454,0.00011,,,false,2024,1
a16z,2024-01-01 00:00:00,88,88,1348454,6.5e-05,,,false,2024,1
a3,2024-01-01 00:00:00,76,75,1348454,5.6e-05,,,false,2024,1
aa,2024-01-01 00:00:00,150,148,1348454,0.00011,,,false,2024,1
aaa,2024-01-01 00:00:00,58,57,1348454,4.2e-05,,,false,2024,1
aab,2024-01-01 00:00:00,82,77,1348454,5.7e-05,,,false,2024,1
aabb,2024-01-01 00:00:00,124,117,1348454,8.7e-05,,,false,2024,1
aaccn,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
aacn synergy model,2024-01-01 00:00:00,126,126,1348454,9.3e-05,,,false,2024,1
aanp,2024-01-01 00:00:00,201,201,1348454,0.000149,,,false,2024,1
aapc,2024-01-01 00:00:00,64,63,1348454,4.7e-05,,,false,2024,1
aashto,2024-01-01 00:00:00,268,267,1348454,0.000198,,,false,2024,1
aashto standards,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
aashtoware brr,2024-01-01 00:00:00,117,117,1348454,8.7e-05,,,false,2024,1
aat,2024-01-01 00:00:00,295,295,1348454,0.000219,,,false,2024,1
aba,2024-01-01 00:00:00,368,368,1348454,0.000273,,,false,2024,1
aba therapy,2024-01-01 00:00:00,155,155,1348454,0.000115,,,false,2024,1
abap,2024-01-01 00:00:00,151,149,1348454,0.00011,,,false,2024,1
abaqus,2024-01-01 00:00:00,271,270,1348454,0.0002,,,false,2024,1
abb,2024-01-01 00:00:00,129,128,1348454,9.5e-05,,,false,2024,1
abd,2024-01-01 00:00:00,117,116,1348454,8.6e-05,,,false,2024,1
abdo,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
abdomen,2024-01-01 00:00:00,122,122,1348454,9e-05,,,false,2024,1
abdominal,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
abem,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
abet,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
abilities,2024-01-01 00:00:00,236,236,1348454,0.000175,,,false,2024,1
ability,2024-01-01 00:00:00,85,84,1348454,6.2e-05,,,false,2024,1
ability to access all areas of restaurant,2024-01-01 00:00:00,92,92,1348454,6.8e-05,,,false,2024,1
ability to access all areas of the restaurant,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ability to adapt,2024-01-01 00:00:00,324,322,1348454,0.000239,,,false,2024,1
ability to adapt to a dynamic environment,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
ability to adapt to change,2024-01-01 00:00:00,994,989,1348454,0.000733,,,false,2024,1
ability to adapt to changes,2024-01-01 00:00:00,63,61,1348454,4.5e-05,,,false,2024,1
ability to adapt to changing priorities,2024-01-01 00:00:00,98,97,1348454,7.2e-05,,,false,2024,1
ability to adapt to different situations,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
ability to add subtract multiply and divide,2024-01-01 00:00:00,86,86,1348454,6.4e-05,,,false,2024,1
ability to adjust focus,2024-01-01 00:00:00,791,789,1348454,0.000585,,,false,2024,1
ability to analyze data,2024-01-01 00:00:00,55,53,1348454,3.9e-05,,,false,2024,1
ability to anticipate customer needs,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
ability to apply common sense,2024-01-01 00:00:00,97,97,1348454,7.2e-05,,,false,2024,1
ability to bend,2024-01-01 00:00:00,249,249,1348454,0.000185,,,false,2024,1
ability to bend and lift products,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
ability to bend and reach,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
ability to bend and stoop,2024-01-01 00:00:00,189,189,1348454,0.00014,,,false,2024,1
ability to bend and twist,2024-01-01 00:00:00,462,462,1348454,0.000343,,,false,2024,1
ability to bend and twist at the waist,2024-01-01 00:00:00,120,120,1348454,8.9e-05,,,false,2024,1
ability to bend at the waist,2024-01-01 00:00:00,223,223,1348454,0.000165,,,false,2024,1
ability to bend at the waist and twist,2024-01-01 00:00:00,155,155,1348454,0.000115,,,false,2024,1
ability to bend at the waist with some twisting,2024-01-01 00:00:00,208,208,1348454,0.000154,,,false,2024,1
ability to bend at the waist with twisting,2024-01-01 00:00:00,82,82,1348454,6.1e-05,,,false,2024,1
ability to bend crouch stoop stretch and reach,2024-01-01 00:00:00,97,97,1348454,7.2e-05,,,false,2024,1
ability to build and maintain relationships,2024-01-01 00:00:00,96,96,1348454,7.1e-05,,,false,2024,1
ability to build rapport,2024-01-01 00:00:00,290,290,1348454,0.000215,,,false,2024,1
ability to build rapport quickly,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
ability to build rapport with clients,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to build relationships,2024-01-01 00:00:00,355,353,1348454,0.000262,,,false,2024,1
ability to build relationships with customers,2024-01-01 00:00:00,57,57,1348454,4.2e-05,,,false,2024,1
ability to calculate figures and amounts,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
ability to carry,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
ability to carry out instructions,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
ability to carry push and pull objects,2024-01-01 00:00:00,148,148,1348454,0.00011,,,false,2024,1
ability to climb,2024-01-01 00:00:00,184,184,1348454,0.000136,,,false,2024,1
ability to climb a ladder,2024-01-01 00:00:00,1083,1083,1348454,0.000803,,,false,2024,1
ability to climb and balance on ladders,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
ability to climb ladders,2024-01-01 00:00:00,783,780,1348454,0.000578,,,false,2024,1
ability to climb ladders and stairs,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
ability to climb reach bend and lift,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
ability to climb stairs,2024-01-01 00:00:00,200,200,1348454,0.000148,,,false,2024,1
ability to climb stairs and ladders,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
ability to climb stairs ramps or ladders,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
ability to climb up and down ladders,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ability to collaborate,2024-01-01 00:00:00,108,106,1348454,7.9e-05,,,false,2024,1
ability to communicate,2024-01-01 00:00:00,293,291,1348454,0.000216,,,false,2024,1
ability to communicate clearly,2024-01-01 00:00:00,98,98,1348454,7.3e-05,,,false,2024,1
ability to communicate effectively,2024-01-01 00:00:00,1482,1476,1348454,0.001095,,,false,2024,1
ability to communicate effectively in english,2024-01-01 00:00:00,68,67,1348454,5e-05,,,false,2024,1
ability to communicate in english,2024-01-01 00:00:00,193,193,1348454,0.000143,,,false,2024,1
ability to communicate in other languages,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
ability to communicate verbally,2024-01-01 00:00:00,96,96,1348454,7.1e-05,,,false,2024,1
ability to communicate with customers,2024-01-01 00:00:00,165,165,1348454,0.000122,,,false,2024,1
ability to conduct flights for owners who smoke,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
ability to conduct research activities,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
ability to create a positive work environment,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
ability to create weekly schedules,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
ability to deescalate negative situations,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
ability to delegate,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
ability to delegate tasks,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to distinguish basic colors,2024-01-01 00:00:00,73,73,1348454,5.4e-05,,,false,2024,1
ability to drive,2024-01-01 00:00:00,937,936,1348454,0.000694,,,false,2024,1
ability to drive a vehicle,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
ability to drive own vehicle,2024-01-01 00:00:00,79,79,1348454,5.9e-05,,,false,2024,1
ability to effectively communicate,2024-01-01 00:00:00,90,89,1348454,6.6e-05,,,false,2024,1
ability to effectively present information,2024-01-01 00:00:00,96,94,1348454,7e-05,,,false,2024,1
ability to engage in moderate physical activity,2024-01-01 00:00:00,108,108,1348454,8e-05,,,false,2024,1
ability to follow direction,2024-01-01 00:00:00,84,84,1348454,6.2e-05,,,false,2024,1
ability to follow directions,2024-01-01 00:00:00,471,470,1348454,0.000349,,,false,2024,1
ability to follow directives,2024-01-01 00:00:00,273,273,1348454,0.000202,,,false,2024,1
ability to follow instructions,2024-01-01 00:00:00,3492,3486,1348454,0.002585,,,false,2024,1
ability to follow instructions and procedures,2024-01-01 00:00:00,286,286,1348454,0.000212,,,false,2024,1
ability to follow oral and written instructions,2024-01-01 00:00:00,118,118,1348454,8.8e-05,,,false,2024,1
ability to follow procedures,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ability to follow safety procedures,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ability to follow verbal instructions,2024-01-01 00:00:00,293,292,1348454,0.000217,,,false,2024,1
ability to function in a variety of environments,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to grasp,2024-01-01 00:00:00,151,150,1348454,0.000111,,,false,2024,1
ability to grasp and manipulate objects,2024-01-01 00:00:00,415,415,1348454,0.000308,,,false,2024,1
ability to grasp and manipulate objects with hands,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
ability to grasp and reach,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
ability to grasp reach and manipulate objects,2024-01-01 00:00:00,346,346,1348454,0.000257,,,false,2024,1
ability to greet and answer customer questions,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
ability to handle a variety of substances,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
ability to handle cash,2024-01-01 00:00:00,73,73,1348454,5.4e-05,,,false,2024,1
ability to handle confidential information,2024-01-01 00:00:00,696,694,1348454,0.000515,,,false,2024,1
ability to handle conflict,2024-01-01 00:00:00,92,92,1348454,6.8e-05,,,false,2024,1
ability to handle customer complaints,2024-01-01 00:00:00,97,97,1348454,7.2e-05,,,false,2024,1
ability to handle difficult customers,2024-01-01 00:00:00,191,191,1348454,0.000142,,,false,2024,1
ability to handle difficult situations,2024-01-01 00:00:00,126,126,1348454,9.3e-05,,,false,2024,1
ability to handle multiple assignments,2024-01-01 00:00:00,51,50,1348454,3.7e-05,,,false,2024,1
ability to handle multiple priorities,2024-01-01 00:00:00,133,130,1348454,9.6e-05,,,false,2024,1
ability to handle multiple projects,2024-01-01 00:00:00,116,116,1348454,8.6e-05,,,false,2024,1
ability to handle multiple projects simultaneously,2024-01-01 00:00:00,351,347,1348454,0.000257,,,false,2024,1
ability to handle multiple tasks,2024-01-01 00:00:00,428,426,1348454,0.000316,,,false,2024,1
ability to handle multiple tasks simultaneously,2024-01-01 00:00:00,615,614,1348454,0.000455,,,false,2024,1
ability to handle physical demands,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ability to handle pressure,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
ability to handle sensitive information,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
ability to handle stress,2024-01-01 00:00:00,2037,2025,1348454,0.001502,,,false,2024,1
ability to handle stress and pressure,2024-01-01 00:00:00,85,85,1348454,6.3e-05,,,false,2024,1
ability to handle stress and work under pressure,2024-01-01 00:00:00,123,123,1348454,9.1e-05,,,false,2024,1
ability to handle stressful situations,2024-01-01 00:00:00,140,140,1348454,0.000104,,,false,2024,1
ability to handle various substances,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
ability to hear,2024-01-01 00:00:00,56,55,1348454,4.1e-05,,,false,2024,1
ability to incorporate new clinical procedures,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
ability to influence,2024-01-01 00:00:00,101,98,1348454,7.3e-05,,,false,2024,1
ability to influence others,2024-01-01 00:00:00,106,103,1348454,7.6e-05,,,false,2024,1
ability to inspire and motivate others,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to interact with customers,2024-01-01 00:00:00,323,323,1348454,0.00024,,,false,2024,1
ability to interpret instructions,2024-01-01 00:00:00,96,96,1348454,7.1e-05,,,false,2024,1
ability to keep accurate records,2024-01-01 00:00:00,54,52,1348454,3.9e-05,,,false,2024,1
ability to kneel,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
ability to kneel and squat,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to kneel and squat on the ground,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to lead,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
ability to lead a team,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
ability to lead and motivate a team,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
ability to learn,2024-01-01 00:00:00,632,628,1348454,0.000466,,,false,2024,1
ability to learn and adapt,2024-01-01 00:00:00,321,321,1348454,0.000238,,,false,2024,1
ability to learn and adapt quickly,2024-01-01 00:00:00,81,81,1348454,6e-05,,,false,2024,1
ability to learn and adapt to new technologies,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
ability to learn and adapt to new technology,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
ability to learn and adapt to technology,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
ability to learn and follow instructions,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
ability to learn and grow,2024-01-01 00:00:00,245,245,1348454,0.000182,,,false,2024,1
ability to learn multiple tasks,2024-01-01 00:00:00,163,163,1348454,0.000121,,,false,2024,1
ability to learn new skills,2024-01-01 00:00:00,486,484,1348454,0.000359,,,false,2024,1
ability to learn new skills quickly,2024-01-01 00:00:00,245,243,1348454,0.00018,,,false,2024,1
ability to learn new software,2024-01-01 00:00:00,98,97,1348454,7.2e-05,,,false,2024,1
ability to learn new technologies,2024-01-01 00:00:00,158,154,1348454,0.000114,,,false,2024,1
ability to learn new technology,2024-01-01 00:00:00,120,120,1348454,8.9e-05,,,false,2024,1
ability to learn new things,2024-01-01 00:00:00,371,371,1348454,0.000275,,,false,2024,1
ability to learn new things quickly,2024-01-01 00:00:00,609,606,1348454,0.000449,,,false,2024,1
ability to learn or adapt to technology,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
ability to learn quickly,2024-01-01 00:00:00,429,423,1348454,0.000314,,,false,2024,1
ability to lift,2024-01-01 00:00:00,675,675,1348454,0.000501,,,false,2024,1
ability to lift 20 lbs,2024-01-01 00:00:00,82,82,1348454,6.1e-05,,,false,2024,1
ability to lift 25 lbs,2024-01-01 00:00:00,253,252,1348454,0.000187,,,false,2024,1
ability to lift 30 lbs,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
ability to lift 30lbs,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
ability to lift 40 lbs,2024-01-01 00:00:00,191,191,1348454,0.000142,,,false,2024,1
ability to lift 40 lbs.,2024-01-01 00:00:00,108,108,1348454,8e-05,,,false,2024,1
ability to lift 4055 lbs,2024-01-01 00:00:00,116,116,1348454,8.6e-05,,,false,2024,1
ability to lift 4055 lbs.,2024-01-01 00:00:00,150,150,1348454,0.000111,,,false,2024,1
ability to lift 40lbs,2024-01-01 00:00:00,81,81,1348454,6e-05,,,false,2024,1
ability to lift 50 lbs,2024-01-01 00:00:00,795,795,1348454,0.00059,,,false,2024,1
ability to lift 50 lbs.,2024-01-01 00:00:00,227,227,1348454,0.000168,,,false,2024,1
ability to lift 50lbs,2024-01-01 00:00:00,196,196,1348454,0.000145,,,false,2024,1
ability to lift and carry,2024-01-01 00:00:00,776,775,1348454,0.000575,,,false,2024,1
ability to lift and carry heavy objects,2024-01-01 00:00:00,1783,1782,1348454,0.001322,,,false,2024,1
